name,address,category,phone,website,email,rating,total_ratings,place_id
Indian Motorcycle of Lakeland,"1638 Kathleen Rd, Lakeland, FL 33805, USA",Car Repair,(863) 682-4607,https://www.skypowersportslakeland.com/?gclid=Cj0KCQjw_r6hBhDdARIsAMIDhV-a_lf2Be-uh9XQHXdUqcQNQX1AyFeNBkqCFHtaueJCkuyHDTR-liMaAvWCEALw_wcB,,4.4,191,ChIJr5Lu8mFH3YgRI0_8acfu1Uo
92 Powersports,"3711 US-92, Lakeland, FL 33801, USA",Car Repair,(863) 968-6406,http://92powersports.com/,,4.3,87,ChIJtSm9ju0_3YgRlYp6pffnFgk
LEGACY POWERSPORTS & PARTS,"3606 US-92 STE 1, Lakeland, FL 33801, USA",Car Repair,(813) 863-5902,,,4.5,78,ChIJBVKWmls73YgR6Ihz5sCvy08
Hawg Farm MTRCL Repair,"2250 Lakeview St, Lakeland, FL 33801, USA",Car Repair,(863) 398-8914,,,4.9,53,ChIJK6GIKZM_3YgR5y9kS_L26xM
Cyclemycle's Motorcycle Shop,"703 Ave K SW, Winter Haven, FL 33880, USA",Car Repair,(863) 299-7400,,,4.9,191,ChIJaZfeiv0S3YgRkYFGUcvri8Q
Lakeland Harley-Davidson,"4202 Lakeland Hills Blvd, Lakeland, FL 33805, USA",Establishment,(863) 802-1971,https://www.lakelandhd.com/?utm_source=GoogleMyBusiness&utm_medium=organic&utm_term=GMB,,4.5,1365,ChIJAxFWL81A3YgRBMtv2qG_ubw
Moe's Motorcycle Repair,"1312 E Lemon St, Lakeland, FL 33801, USA",Car Repair,(863) 808-2415,,,4.3,18,ChIJ-6Acf54_3YgRzGq4jC-zeug
Precision Tuning Inc (BMW Ducati Aprilia MV Agusta),"1345 N Combee Rd, Lakeland, FL 33801, USA",Car Repair,(727) 900-6691,,,4.4,66,ChIJ4RTlEXTywogRYsXYh_aF3vI
LA Cycles,"670 S Lake Shore Way, Lake Alfred, FL 33850, USA",Establishment,(407) 973-2453,http://la-cycles.com/,,4.8,53,ChIJjQ0fBHKE3YgRybn_cYzzkCE
Crossroad Cycles Lakeland fl.,"309 W Main St, Lakeland, FL 33815, USA",Bicycle Store,(863) 606-1282,https://crossroadcycleslakeland.com/,,4.5,42,ChIJNQwzjZs53YgRu72DlE8XyiA
Lakeland Harley-Davidson Service,"4202 Lakeland Hills Blvd, Lakeland, FL 33805, USA",Car Repair,(863) 802-1971,https://www.lakelandhd.com/service-repair-harley-davidson-dealership--service?utm_source=GoogleMyBusiness&utm_medium=organic&utm_campaign=GMB&utm_content=service,,3.5,4,ChIJl8MaMgVB3YgRIhqU_LuvOWc
Gerzeny's R.V. World - Lakeland,"940 Lakeland Park Center Dr, Lakeland, FL 33809, USA",Car Dealer,(863) 853-9177,https://www.gerzenysrvworld.com/?utm_source=Organic&utm_medium=GMB+Profile&utm_id=Google+My+Business,,4,353,ChIJ_euSVkdH3YgRyW9nkxKzA-A
Ideal RV.’s inc.,"6121 Florida Ave S, Lakeland, FL 33813, USA",Car Dealer,(813) 580-2713,http://idealrvsfl.com/,,4.6,207,ChIJY7SVNfrRwogRKLQi6em-NIA
Conibear RV Center,"11636 US Hwy 98 N, Lakeland, FL 33809, USA",Car Dealer,(863) 858-4455,http://conibearrvcenter.com/,,4.4,172,ChIJzTHBjgtF3YgRap_7BPkkucw
Lakeshore RV Sales LLC,"3404 US-92, Lakeland, FL 33801, USA",Car Dealer,(863) 333-0913,http://www.lakeshorervsales.com/,,3.4,181,ChIJb74AkI0_3YgRj9aldtEgOAY
Advance Auto Parts,"6900 US Hwy 98 N, Lakeland, FL 33809, USA",Car Repair,(863) 858-1657,https://stores.advanceautoparts.com/fl/lakeland/6900-us-highway-98-n?utm_medium=local&utm_source=yext-gmb&utm_content=gmb-2016-12-29&utm_campaign=aap,,4.2,417,ChIJB3VqwcFG3YgRMnaAqHa4weY
O'Reilly Auto Parts,"5757 US Hwy 98 N, Lakeland, FL 33809, USA",Car Repair,(863) 858-6526,https://locations.oreillyauto.com/en-us/fl/lakeland/autoparts-4679.html,,4.5,348,ChIJMTiFud1G3YgR8-eo-W1rMD0
Auto Parts Pros,"4145 US-92, Lakeland, FL 33801, USA",Car Repair,(863) 665-7278,https://autopartspros.com/,,4.7,709,ChIJtdKe4vE_3YgRxXKj6W1RHZ8
Advance Auto Parts,"700 W Memorial Blvd, Lakeland, FL 33815, USA",Car Repair,(863) 686-9783,https://stores.advanceautoparts.com/fl/lakeland/700-w-memorial-blvd?utm_medium=local&utm_source=yext-gmb&utm_content=gmb-2016-12-29&utm_campaign=aap,,4.4,392,ChIJYcLoE6M43YgRxPVdsp_tO_k
Advance Auto Parts,"3440 Florida Ave S, Lakeland, FL 33803, USA",Car Repair,(863) 646-2181,https://stores.advanceautoparts.com/fl/lakeland/3440-s-florida-ave?utm_medium=local&utm_source=yext-gmb&utm_content=gmb-2016-12-29&utm_campaign=aap,,4.2,357,ChIJkcUgmDM53YgR7WikYJjKMcM
AutoZone Auto Parts,"6925 US Hwy 98 N, Lakeland, FL 33809, USA",Car Repair,(863) 858-0905,https://www.autozone.com/locations/fl/lakeland/6925-us-hwy-98-n.html?cmpid=LOC:US:EN:AD:NL:1000000:GEN:4899,,4.4,584,ChIJSzzpA8FG3YgRLgY945Wu-Yk
Advance Auto Parts,"4275 Old Kathleen Rd, Lakeland, FL 33810, USA",Car Repair,(863) 858-2138,https://stores.advanceautoparts.com/fl/lakeland/4275-old-kathleen-rd?utm_medium=local&utm_source=yext-gmb&utm_content=gmb-2016-12-29&utm_campaign=aap,,4.3,350,ChIJbzpC16RH3YgRPcJ8I5exnyo
AutoZone Auto Parts,"4403 US Hwy 98 N, Lakeland, FL 33809, USA",Car Repair,(863) 400-7244,https://www.autozone.com/locations/fl/lakeland/4403-us-hwy-98-n.html?cmpid=LOC:US:EN:AD:NL:1000000:GEN:10023,,4.9,49,ChIJ5VlWZABH3YgRq1IzMQKn0-M
NAPA Auto Parts,"1580 N Florida Ave, Lakeland, FL 33805, USA",Car Repair,(863) 413-1100,https://www.napaonline.com/en/FL/Lakeland/store/26181?cid=pl_gpc_google_dac_26181_ao,,4.4,245,ChIJv4kvy1VH3YgRu2E3jccQpHg
Lakeland Auto Salvage,"3002 E Main St, Lakeland, FL 33801, USA",Car Repair,(863) 665-3209,,,4.1,147,ChIJYT3gmJs_3YgR9-rQNiaJzbQ
Lakeland Auto Value,"2250 Commerce Point Dr, Lakeland, FL 33801, USA",Car Repair,(863) 665-1736,http://locations.autovalue.com/fl/lakeland/103384214/,,4.5,12,ChIJl03ZiQE_3YgRU_fX6VcWE_A
Advance Auto Parts,"3315 US-98, Lakeland, FL 33803, USA",Car Repair,(863) 665-4193,https://stores.advanceautoparts.com/fl/lakeland/3315-us-highway-98-s?utm_medium=local&utm_source=yext-gmb&utm_content=gmb-2016-12-29&utm_campaign=aap,,4.3,430,ChIJH5VKYFY-3YgRB3GGbazQkPU
Advance Auto Parts,"1205 Ariana St, Lakeland, FL 33803, USA",Car Repair,(863) 603-0045,https://stores.advanceautoparts.com/fl/lakeland/1205-ariana-st?utm_medium=local&utm_source=yext-gmb&utm_content=gmb-2016-12-29&utm_campaign=aap,,4.2,311,ChIJlX2jl9043YgRwT6rVhTh-lo
AutoZone Auto Parts,"1535 N Florida Ave, Lakeland, FL 33805, USA",Car Repair,(863) 682-8904,https://www.autozone.com/locations/fl/lakeland/1535-n-florida-ave.html?cmpid=LOC:US:EN:AD:NL:1000000:GEN:2435,,4.4,584,ChIJa65LvVVH3YgRhd3jYjj14FE
Advance Auto Parts,"2727 US-92, Lakeland, FL 33801, USA",Car Repair,(863) 666-1243,https://stores.advanceautoparts.com/fl/lakeland/2727-us-highway-92-e?utm_medium=local&utm_source=yext-gmb&utm_content=gmb-2016-12-29&utm_campaign=aap,,4.4,327,ChIJ6xfV7pw_3YgRrTLw53BaYAM
O'Reilly Auto Parts,"717 W Memorial Blvd, Lakeland, FL 33815, USA",Car Repair,(863) 683-5805,https://locations.oreillyauto.com/en-us/fl/lakeland/autoparts-4730.html,,4.5,370,ChIJp2cseKU43YgRGHT06ORARAA
Polk County Pick & Pay,"7623 US Hwy 98 N, Lakeland, FL 33809, USA",Car Repair,(863) 777-2500,https://www.polkcountypickandpay.com/,,4.2,738,ChIJhfgZb75G3YgRl3yKjUEtKho
Toyota Parts Overstock,"2925 Mall Hill Dr, Lakeland, FL 33810, USA",Car Repair,(855) 411-7278,https://parts.lakelandtoyota.com/,,4.1,683,ChIJ-YRGOG9H3YgRPdU-JfnlmdU
AutoZone Auto Parts,"4277 Kathleen Rd, Lakeland, FL 33810, USA",Car Repair,(863) 400-4980,https://www.autozone.com/locations/fl/lakeland/4277-kathleen-rd.html?cmpid=LOC:US:EN:AD:NL:1000000:GEN:6432,,4.6,192,ChIJTX10jNhH3YgRecXVqjsJGVY
O'Reilly Auto Parts,"2400 US-92, Lakeland, FL 33801, USA",Car Repair,(863) 665-1504,https://locations.oreillyauto.com/en-us/fl/lakeland/autoparts-4675.html,,4.5,305,ChIJn77Ln3c_3YgR7xBj9BnulGo
Elite Transmission & Auto,"1018 W Brandon Blvd #107, Brandon, FL 33511, USA",Car Repair,(813) 568-9091,https://www.elitetransmissionandauto.net/,,4.6,154,ChIJUUH1H9TNwogRnTWAmPCOZVc
Muffler Man Shop LLC,"905 W Memorial Blvd, Lakeland, FL 33815, USA",Car Repair,(863) 683-9010,http://mufflermanoflakeland.com/,,4.6,104,ChIJV7mK_qQ43YgRfBId39h6ezU
Tail Pipes and Accessories,"4421 US-92, Lakeland, FL 33801, USA",Car Repair,(863) 661-1158,https://www.tailpipesandacc.com/,,4.9,293,ChIJRfz8Jv0_3YgRrUBOoEXvl0Y
"Pitts Stop #1 Muffler Shop, Inc.","235 E Lake Ave, Auburndale, FL 33823, USA",Car Repair,(863) 967-8096,http://pitts-shop-inc.edan.io/,,4.8,379,ChIJkyW6uFBr3YgRrsSiLQBJcQg
Dover Discount Muffler & Exhaust,"3813 Bethlehem Rd, Dover, FL 33527, USA",Car Repair,(813) 659-0932,https://doverdiscountmuffler.com/,,4.8,221,ChIJhYjddLg03YgRK0XoYIBOs_E
B & W Exhaust Pros,"1643 3rd St SW, Winter Haven, FL 33880, USA",Car Repair,(863) 293-3232,http://www.bwexhaustpro.com/,,4.8,140,ChIJoZFmbP8S3YgROvfEoaCVb4w
Combee Auto Repair & Muffler Services,"2020 S Combee Rd, Lakeland, FL 33801, USA",Car Repair,(727) 404-4252,,,5,7,ChIJ64JdNp4_3YgRtfwqmLNRU2s
Scotty Muffler & Auto Repair,"215 W Haines Blvd, Lake Alfred, FL 33850, USA",Car Repair,(863) 956-1441,http://scottymufflerautorepair.com/,,4.3,107,ChIJNdifbgFt3YgR0gl1dzRNaVA
Huff Muffler & Automotive Repair,"402 S Collins St, Plant City, FL 33563, USA",Car Repair,(813) 752-0189,http://www.huffmuffler.com/,,4.8,331,ChIJFzXngpw23YgRY7taRLiM0Ok
"Huff Muffler of Brandon, LLC.","702 E Brandon Blvd, Brandon, FL 33511, USA",Car Repair,(813) 643-9701,http://www.huffautomotive.com/,,4.6,367,ChIJw5RtcrTNwogRnL8922wqeZ0
C F Core,"3443 E County Rd 542, Lakeland, FL 33801, USA",Car Repair,(863) 669-0925,http://cfcoreflorida.com/,,4.4,79,ChIJ8agGOjgV3YgRFsqzbqmk7Nk
R & L Muffler Shop Inc,"2167 Drew St, Clearwater, FL 33765, USA",Car Repair,(727) 442-2930,http://randlmufflerclearwater.com/,,4.7,281,ChIJfZOZ0zLwwogRyf-JP59KBgQ
Midas,"7316 US-98, Lakeland, FL 33810, USA",Car Repair,(863) 226-4645,https://www.midas.com/store/fl/lakeland/7316-north-us-98-33810?shopnum=3286&utm_source=google&utm_medium=maps&utm_campaign=google+maps&y_source=1_MTE1ODYzNTQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,4.3,675,ChIJIQB4i79G3YgRe0LMTQN5Ocs
High Standards 4x4,"923 W Memorial Blvd, Lakeland, FL 33815, USA",Car Repair,(863) 687-9000,https://www.highstandards4x4.com/,,4.8,201,ChIJQcvV-aQ43YgROA8xFyt68Ts
Boss Exhaust Muffler,"2301b S 23rd Ave, Tampa, FL 33619, USA",Car Repair,(813) 900-3371,,,4.3,65,ChIJHUrY_f7EwogR9oMR-KxHZ2I
Mad Hatter Muffler and Brake,"715 W Waters Ave, Tampa, FL 33604, USA",Car Repair,(813) 933-4179,http://madhatterexhaust.com/,,4.8,1066,ChIJYenkV8jGwogRcIyfckJJq6I
Mild 2 Wild Custom Accessories,"805 Creative Dr, Lakeland, FL 33813, USA",Car Repair,(863) 646-4212,http://www.mild2wild.com/,,4.7,96,ChIJ3QHnLuQ73YgRo51KDTUMJkY
On-Site Wheel Alignment Inc,"820 Creative Dr, Lakeland, FL 33813, USA",Car Repair,(863) 943-4597,https://onsitewheelalignment.com/,,5,108,ChIJU5gxBqU73YgR6KSHxIN0g4A
Tunes-N-Tint,"4980 US Hwy 98 N, Lakeland, FL 33809, USA",Car Repair,(863) 614-1164,http://tunesntint.com/,,4.8,1563,ChIJ6Xif8iFH3YgRiwyk8WvWMyc
Swan City Customs,"8217 US Hwy 98 N Unit 3, Lakeland, FL 33809, USA",Car Repair,(863) 660-3739,http://www.swancitycustoms.com/,,4.9,39,ChIJx-QrEAlH3YgReiRvWbOPfr0
"Premier Sound, LLC","750 Creative Dr Suite 5W, Lakeland, FL 33813, USA",Car Repair,(863) 440-8834,http://www.premiersoundllc.com/,,5,88,ChIJnXIc7a873YgR2PsRKwUZ0j0
Papos Alarm & Sound,"4824 US-92, Lakeland, FL 33801, USA",Car Repair,(863) 337-6218,,,4.6,167,ChIJhdAbOlcV3YgREkyK2EBPhRQ
JDM Car Audio,"1131 McCampbell Rd, Auburndale, FL 33823, USA",Car Repair,(863) 606-6200,,,4.4,93,ChIJn1kMNQ8V3YgRrSGpxq07JwA
Unique Audio Customs,"3604 Century Blvd d4, Lakeland, FL 33811, USA",Car Repair,(863) 337-4645,,,5,13,ChIJxUDANhY53YgRkyGzAUVCSbQ
Psi Customs,"2619 Industrial Park Dr, Lakeland, FL 33801, USA",Car Repair,(863) 661-4211,,,4.8,21,ChIJIcyB-Kg_3YgRhpNioHS-Szo
"Hi Joe's Electronics: Sound Systems Auburndale, FL","2111 US-92, Auburndale, FL 33823, USA",Car Repair,(863) 967-1984,http://www.hijoeselectronics.com/,,4.2,69,ChIJyw6T_Sxr3YgRbfFBYYednUk
Chiqui Sound Car Audio,"3440 Avenue G NW, Winter Haven, FL 33880, USA",Establishment,(863) 268-6490,,,4.8,25,ChIJbUQp3MET3YgRK3W3YOi8Vas
Tint World,"5126 US Hwy 98 N, Lakeland, FL 33809, USA",Car Repair,(863) 315-8773,https://www.tintworld.com/locations/fl/lakeland-154,,4.9,185,ChIJpRkoo-pH3YgRdBJaSvhez28
Tints MVP Window Tinting,"921 Shadow Dr Suite 2, Lakeland, FL 33809, USA",Car Repair,(863) 940-2075,http://www.tintsmvp.com/,,5,795,ChIJj_icRQs_3YgRhFCAtk98wUs
Custom Glass Tinting Of Lakeland Inc,"11111 I-4, Lakeland, FL 33810, USA",Car Repair,(863) 604-2645,https://www.cgtoflakeland.com/,,5,274,ChIJByj27Q5H3YgRayBLb6rTiPc
Tint By Tyler,"1248 George Jenkins Blvd Unit C-5, Lakeland, FL 33815, USA",Car Repair,(863) 250-8468,http://www.tintbytyler.com/,,4.9,180,ChIJablYtw5H3YgRGGi__9JUDbY
The Tint Man,"2328 E Main St, Lakeland, FL 33801, USA",Car Repair,(863) 698-2871,http://www.tintmankits.com/?utm_source=gbp&utm_medium=organic&utm_campaign=GoogleBusinessProfile,,5,172,ChIJcXMMeGQ53YgR176lVqJMq5o
Josh's Mobile Tinting,"2619 Industrial Park Dr, Lakeland, FL 33801, USA",Car Repair,(863) 258-8162,http://www.joshsmobiletinting.com/,,4.8,281,ChIJ-1KKWqg_3YgRa1CDV-uGKp8
Fenix Garage Tint Studio,"1430 Gilmore Ave, Lakeland, FL 33805, USA",Car Repair,(863) 510-8004,https://fgtintsolutions.com/,,4.9,73,ChIJ00EvsvxB3YgROBZ_OYvszKs
1st Choice Window Tint,"6910 US Hwy 98 N, Lakeland, FL 33809, USA",Car Repair,(904) 480-8274,,,5,6,ChIJ4eKltA9H3YgRGoN8d3R757g
G&B Mobile Window Tinting,"7998 Grand Pines Blvd, Lakeland, FL 33810, USA",Car Repair,(863) 223-9492,,,5,24,ChIJKUvUgP1H3YgRPbnSzO5kfIM
Tint Masters Inc,"2300 E Edgewood Dr, Lakeland, FL 33803, USA",Car Repair,(863) 665-2308,,,4.7,40,ChIJIVE941U-3YgRpqWVj_Sx3z8
The Blade Of Tint LLC,"1042 E Rose St #2, Lakeland, FL 33801, USA",Car Repair,,,,5,15,ChIJNTLINeY_3YgRQeiMTTMkMFU
KC's Glass Tinting,"2402 US-92, Lakeland, FL 33801, USA",Car Repair,(863) 860-1595,https://www.facebook.com/kcsglasstinting?mibextid=ZbWKwL,,4.6,41,ChIJC6ZBl3c_3YgRHkSLU4RF7u8
"Aaa Window Tint, LLC","2020 S Combee Rd #15, Lakeland, FL 33801, USA",Car Repair,(813) 534-2783,,,5,20,ChIJd5Osw99B3YgRTZs9Y1p1Uyg
Imperial Tinting LLC,"2259 Country Manor St, Bartow, FL 33830, USA",Car Repair,(863) 327-6750,,,5,326,ChIJC3jNppI93YgRwoqyb6gYltI
Kowalski's Glass Tinting,"935 Country Oaks Ln, Lakeland, FL 33810, USA",Car Repair,(863) 682-9899,http://kowalskistinting.com/,,5,25,ChIJZwYqHfA33YgRylyURdAk-xA
UcustomXpress,"1310 E Lemon St, Lakeland, FL 33801, USA",Car Repair,(863) 999-4052,http://ucustomxpress.com/,,5,19,ChIJP10z4R0_3YgRkB4uR1N1ijs
Bay Street Bistro,"211 E Bay St, Lakeland, FL 33801, USA",Establishment,(863) 683-4229,http://www.baystreetbistro.net/,,4.5,287,ChIJ9c6IerM43YgRpKovTXIY2tc
Swan Brewing,"115 W Pine St, Lakeland, FL 33815, USA",Bar,(863) 703-0472,http://www.swanbrewing.com/,,4.7,768,ChIJGUmtCbQ43YgRi5iVbWB1C1Y
Botanical Brewing Kava Bar,"8515 US Hwy 98 N, Lakeland, FL 33809, USA",Bar,(863) 333-0430,https://botanicalbrewingco.com/,,4.8,68,ChIJQfXLB9NH3YgRLw66TRZTkR0
Great Southern Beverages,"3900 S Frontage Rd, Lakeland, FL 33815, USA",Establishment,(863) 698-7600,http://www.brewhub.com/,,4.6,648,ChIJpW6OfT043YgRu-KyIExhlZo
Krazy Kombucha Taproom,"1030 Florida Ave S, Lakeland, FL 33803, USA",Establishment,(863) 816-3869,http://krazykombucha.life/,,5,78,ChIJD070HQI53YgRMr86k9hglm0
Keel Farms,"5202 Thonotosassa Rd, Plant City, FL 33565, USA",Establishment,(813) 752-9100,http://www.keelfarms.com/,,4.7,5959,ChIJPabiTxQ13YgR2wVYZ_44o8g
Lakeridge Winery & Vineyards,"19239 US-27, Clermont, FL 34715, USA",Establishment,(352) 394-8627,http://www.lakeridgewinery.com/,,4.7,1821,ChIJ3Tn5G_KR54gRn4iOCultt2k
Keel Farms Agrarian at Keel Farms,"5202 Thonotosassa Rd, Plant City, FL 33565, USA",Establishment,(813) 752-9100,https://www.keelfarms.com/,,4.5,442,ChIJ_5yVrBY13YgRwSgyH1hrRjg
Formosa Winery Tasting House,"3011 Formosa Gardens Blvd, Kissimmee, FL 34747, USA",Bar,(407) 507-9888,http://www.formosawinery.com/,,4.5,878,ChIJCbWU46B-3YgRReycICA1x9A
True Blue Winery,"604 Pink Apartment Rd, Davenport, FL 33837, USA",Establishment,(863) 419-4400,http://truebluewinery.com/,,3.8,231,ChIJvQdg-rN23YgRyHi1vqUCYFc
Bunker Hill Vineyard & Winery,"8905 Bunker Hill Rd, Parrish, FL 34219, USA",Establishment,(941) 776-0418,http://www.bunkerhillvineyard.com/,,4.8,183,ChIJp06QT0KKdYgRQTDXmi2GC4Y
Florida Orange Groves Winery,"1500 Pasadena Ave S, South Pasadena, FL 33707, USA",Establishment,(727) 347-4025,http://www.floridawine.com/,,4.8,668,ChIJb3nRkEv9wogRWtQVX-BaG0Q
Fiorelli Winery,"4250 Co Rd 675, Bradenton, FL 34211, USA",Establishment,(941) 322-0976,http://www.fiorelliwinery.com/,,4.7,221,ChIJP11-XFgxw4gRhT4sLm4RtYQ
Obscure Wine Company,"276 W Central Ave, Winter Haven, FL 33880, USA",Bar,(863) 268-6555,http://obscurewine.com/,,4.7,96,ChIJwz10UCIT3YgRx7fa0eyvepw
Strong Tower Vineyard & Winery,"17810 Forge Dr, Spring Hill, FL 34610, USA",Bar,(352) 799-7612,http://www.strongtowervineyard.com/,,4.8,212,ChIJbb2WBSGhwogRR7dwdl0FuiQ
"Secret Gardens Winery & Farm, Inc.","8222 W Josephine Rd, Sebring, FL 33875, USA",Establishment,(863) 414-4618,http://www.secretgardenswinery.com/,,4.8,160,ChIJ9RCREHb13IgR-z4LrIF46BI
The Winery at Lake Seneca Farms,"36047 E Lake Seneca Rd, Eustis, FL 32736, USA",Establishment,(352) 589-6100,https://www.lakesenecafarms.com/,,5,78,ChIJvfB2iyah54gRWFiv61awDdo
Whispering Oaks Winery,"10934 S Hwy 475, Oxford, FL 34484, USA",Establishment,(352) 748-0449,http://winesofflorida.com/,,4.1,417,ChIJR0vNCAfc54gRaRudZTzP_U4
The Wine Library Bartow,"165 S Central Ave, Bartow, FL 33830, USA",Bar,(813) 796-0477,,,5,36,ChIJPZ-dvsoX3YgRDMUo99yXIDw
La Gran Muralla,"2810 Lakeland Highlands Rd, Lakeland, FL 33803, USA",Bar,(863) 608-8639,https://lagranmurallafl.kwickmenu.com/,,4.2,321,ChIJwZf_Wh4_3YgRtoBlK0mR0-w
UVA RESTAURANT & LOUNGE,"5153 US Hwy 98 N, Lakeland, FL 33809, USA",Bar,(863) 606-5321,,,3.7,94,ChIJxeMssVpH3YgRQMq00-rQ6Ig
Tyga Pry-Bar-,"4850 Fox Creek Dr E, Mulberry, FL 33860, USA",Bar,,,,,,ChIJOfD1YhM73YgRi_6M69FwK1w
Essential Catering Solutions,"112 E Pine St Suite C, Lakeland, FL 33801, USA",Establishment,(863) 333-7100,https://essentialcateringsolutions.com/,,4.7,147,ChIJl9orogw53YgRmHpkcTAxX0o
Elite Catering Company,"1037 E Main St, Lakeland, FL 33801, USA",Establishment,(863) 816-3144,http://elitecateringcompanyllc.com/,,4.9,34,ChIJ90Npbul554gRpFKP5lLi-8U
BTB Catering,"122 E Main St, Lakeland, FL 33801, USA",Establishment,(863) 434-9843,http://www.btbcatering.com/,,5,24,ChIJ31yfDOw73YgR5jjgtXjCbGA
The Catering Company of Central FLorida,"2090 Havendale Blvd NW, Winter Haven, FL 33881, USA",Establishment,(863) 207-7057,https://www.thecateringcompanyofcentralfl.com/,,4.9,112,ChIJcSFlFPkS3YgRKS7RREndY0E
Second Plate Catering,"2309 Thonotosassa Rd, Plant City, FL 33563, USA",Establishment,(863) 834-2326,https://www.secondplatecatering.com/,,4.8,16,ChIJJWDVxjU03YgR6LoiohiWqsY
Soul City Catering,"Lakeland, FL 33805, USA",Establishment,(863) 410-2171,,,5,3,ChIJvzAcELQ53YgRcVHt_IXSDjw
TLC Catering,"1239 E Main St, Bartow, FL 33830, USA",Establishment,(863) 533-6483,https://tlccatering.com/,,4.8,140,ChIJLVpMn6MX3YgRTuGfyTOK8Yk
Hottie’s Kitchen & Catering,"7400 Hunters Greene Cir, Lakeland, FL 33810, USA",Establishment,(863) 956-7778,,,5,2,ChIJ84NJvL5H3YgRpf1-c2y2P6s
Banquet61,"105 S Kentucky Ave, Lakeland, FL 33801, USA",Establishment,(863) 400-6161,https://banquet61.com/,,4.9,11,ChIJY68B5rQ43YgRbcWwShXXaiA
Jeremiahs Lemonade LLC,"647 W Memorial Blvd, Lakeland, FL 33815, USA",Establishment,(813) 316-3647,,,5,1,ChIJAzJlOjE53YgRYf9MFpnraUE
Mom’s Momo LLC,"502 E Main St, Lakeland, FL 33801, USA",Establishment,(863) 346-6748,https://www.moms-momo.com/,,5,3,ChIJ6RO_N5c_3YgRsM-GqjderbE
Papa Johns Pizza,"6747 US Hwy 98 N, Lakeland, FL 33809, USA",Establishment,(863) 858-9090,https://locations.papajohns.com/united-states/fl/33809/lakeland/6747-us-highway-98-north?utm_source=gmb&utm_medium=organic&y_source=1_MTA2OTMyODktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,3.8,607,ChIJC0s9icFG3YgREYBJhTVhi3I
Firehouse Subs North Lakeland,"4141 US Hwy 98 N, Lakeland, FL 33809, USA",Establishment,(863) 859-1085,https://www.firehousesubs.com/,,4.1,670,ChIJ5RgT3z1H3YgRSVKj8AlGKHE
Panera Bread,"4159 US Hwy 98 N, Lakeland, FL 33809, USA",Bakery,(863) 858-5100,https://www.panerabread.com/en-us/cafe/locations/fl/lakeland/4159-us-highway-98-north?utm_medium=local&utm_source=google&utm_campaign=dpm-dist&utm_term=601034&utm_content=main,,4.1,1294,ChIJ4aIU3z1H3YgRoumwlbuJIJo
Eventrics Weddings,"502 E Main St, Lakeland, FL 33801, USA",Establishment,(813) 921-0336,https://eventricsweddings.com/,,5,44,ChIJN-EUdDQ_3YgRd7jy90kxlbA
Red Rose Events,"5449 Keaton Springs Dr, Lakeland, FL 33811, USA",Establishment,(407) 562-6120,https://lakelandeventplanner.com/,,5,25,ChIJRdfRNQEmiqMRsna16uiLdyU
Larger Than Life Event Planning Custom Designs And Treats Event Venue,"2082 E Edgewood Dr, Lakeland, FL 33803, USA",Establishment,(863) 640-5832,https://largerthanlifeeventplanning.com/,,4.5,23,ChIJZ3hVe6k73YgRZfgRglJY0eI
Eventrics,"2622 W Memorial Blvd, Lakeland, FL 33815, USA",Establishment,(863) 683-3905,http://www.eventrics.com/,,5,10,ChIJQaihNn043YgRe9rcQ23I6KA
Glamour Events Decor and wedding planning,"519 S Combee Rd, Lakeland, FL 33801, USA",Establishment,(863) 210-3097,,,3.6,7,ChIJL-Pen6s_3YgRm20Rc6Qo9CE
Perfect Day Productions,"150 Idlewood Ave, Bartow, FL 33830, USA",Establishment,(863) 608-1945,https://perfectday.events/,,5,42,ChIJNVsnc8I93YgRD2adR1vcM2M
"Jenniferlee Events, LLC","4506 Selkirk Ln W, Lakeland, FL 33813, USA",Establishment,(863) 337-4256,,,3,2,ChIJ5dQM2ZA-3YgRB0Wy8ooWQfU
GG Ballroom,"5187 US Hwy 98 N, Lakeland, FL 33809, USA",Establishment,(863) 657-8519,https://ggballroom.com/,,5,14,ChIJc0OSw9QT3YgRv8TurPUdE38
Evolve Entertainment,"211 E Main St, Lakeland, FL 33801, USA",Establishment,(863) 812-7035,http://www.evolveentfl.com/,,5,18,ChIJ7dMQD4c53YgRo6iATWTfEfw
Dream Chaser Events LLC,"301 Commerce Ct, Winter Haven, FL 33880, USA",Establishment,,http://dreamchasereventsfl.com/,,5,81,ChIJFWyj1ogT3YgRPHNnxelMsnY
Southern Bloom Wedding & Events,"500 Florida Ave S Suite 415, Lakeland, FL 33801, USA",Establishment,(863) 434-2320,http://www.sobloomwedding.com/,,5,3,ChIJM_SoD0w53YgRIqFtzXExDu8
Ashton Events,"830 N Massachusetts Ave, Lakeland, FL 33801, USA",Establishment,,,,5,2,ChIJq6pqXK043YgRA89tUn-eP_o
Family Fun Center,"4825 Florida Ave S, Lakeland, FL 33813, USA",Establishment,(863) 644-1728,http://www.thefamilyfuncenter.com/,,4.5,2198,ChIJDUXWRVE53YgRfMqM6ru_9WE
