name,address,category,phone,website,email,rating,total_ratings,place_id
Tiger Concrete & Screed LLC,"4215 Pipkin Rd S, Lakeland, FL 33811, USA",Concrete Contractor,(863) 336-5353,http://www.tigerconcreteusa.com/,,5,24,ChIJwVkjmJg53YgR_Fq9dP1BLKE
Lains Concrete LLC,"2331 D R Bryant Rd, Lakeland, FL 33810, USA",Concrete Contractor,(863) 934-9091,http://facebook.com/lainsconcrete,,5,61,ChIJ1UhZOMFH3YgRmm6KfyHITuI
"Kirkland's Concrete, LLC","2522 Old Medulla Rd, Lakeland, FL 33811, USA",Concrete Contractor,(863) 255-9493,http://kirklandsconcrete.com/,dillon@kirklandsconcrete.com,5,18,ChIJHZM4LBEBVmgRaPmswa-NbrY
"Donaldson Construction Company, LLC","517 Lake Miriam Dr, Lakeland, FL 33813, USA",Concrete Contractor,(863) 248-5153,https://www.donaldsonconstructionco.com/,fuzzy@donaldsonconstructionco.com,5,14,ChIJdW3R77c53YgRuMeUL1t79eI
Florida universal concrete service L.L.C,"W Magnolia St, Lakeland, FL 33815, USA",Concrete Contractor,(863) 337-9506,,,4.4,20,ChIJPw7dfKQ53YgRrp2-9p-93fc
XTREME CONCRETE,"5416 Sunset Way N, Lakeland, FL 33805, USA",Concrete Contractor,(863) 899-0458,http://www.xtremeconcretefl.com/,,4.2,24,ChIJVVNlr3pB3YgRzqQk0qy5jog
Akap concrete LLC,"7303 Eastview Pl, Lakeland, FL 33810, USA",Concrete Contractor,(941) 250-7160,http://www.akapconcretellc.com/,,5,7,ChIJsV6zSsBH3YgR077YcpyQG94
LG Concrete & More,"1100 Lowry Ave UNIT 9, Lakeland, FL 33801, USA",Concrete Contractor,(863) 233-0449,,,5,4,ChIJX5NSbrM_3YgRSeay7i0K_hk
BENNETT BROTHERS CONCRETE LLC,"2451 Smoke Rd, Auburndale, FL 33823, USA",Concrete Contractor,(863) 808-7807,https://bennett-brothers-concrete-llc.ueniweb.com/,bbcllc23@gmail.com,4.6,27,ChIJ_-p9g7Bq3YgRwP_K9-LgVYo
Maschmeyer Concrete - Lakeland Plant,"2907 Brooks St, Lakeland, FL 33803, USA",Concrete Contractor,(813) 341-9994,https://www.maschmeyer.com/?utm_source=GMB&utm_medium=organic,contactus@maschmeyer.com,4.1,16,ChIJl64a9VA-3YgRKUnPkmcOS88
Caw Foundation construction,"5114 Meadow Grove Trail, Lakeland, FL 33810, USA",Concrete Contractor,(863) 738-9732,,,5,22,ChIJESTpiKEXkq0RtBmCNplhk3k
Davis Concrete Inc,"4433 Drane Field Rd, Lakeland, FL 33811, USA",Concrete Contractor,(800) 910-6928,https://www.davisconcreteinc.com/our-location/lakeland/,info@davisconcreteinc.com,5,1,ChIJSSD3i-A53YgRD7BdR5B7NhQ
Cement Products & Supply Co - A Maschmeyer Company,"516 W Main St, Lakeland, FL 33815, USA",Concrete Contractor,(863) 686-5141,https://www.maschmeyer.com/cement-products.html,contactus@maschmeyer.com,4.5,55,ChIJAx0tAbc43YgRrSFKlmoxJDY
Lipham Concrete Construction,"5267 Meadow Grove Trail, Lakeland, FL 33810, USA",Concrete Contractor,(863) 934-2974,https://liphamconcreteconstruction.com/,milenabbrandao@gmail.com,5,2,ChIJD1aQRZhJ3YgR-mneGm1DKEk
"Asphalt Maintenance by Dalco, Inc.","2530 Dawn Heights Dr, Lakeland, FL 33801, USA",Driveway Repair,(866) 861-6648,https://dalcopaving.com/,connect@dalcopaving.com,4.8,31,ChIJcXma2J053YgRChD6AGnbjrs
Select Lakeland Pavers,"2123 Harden Blvd, Lakeland, FL 33803, USA",Driveway Repair,(863) 250-2363,https://selectlakelandpavers.com/,info@selectlakelandpavers.com,5,6,ChIJFSpgXFk53YgRyFk8WhWJl_8
Elegant Pavers,"4225 Frontage Rd N, Lakeland, FL 33810, USA",Driveway Repair,(863) 662-9988,http://www.elegantpavers.net/index.php,,4.9,134,ChIJV1VHV9xG3YgR86OmqvafmCQ
Top Notch Grading,"1515 E Memorial Blvd, Lakeland, FL 33801, USA",Driveway Repair,(863) 274-8222,https://topnotchgrading.biz/,contact@topnotchgrading.biz,5,5,ChIJbZwrGbU_3YgRynSEAMs0u48
Hernandez Pavers LLC,"2316 Marjorie Rd, Lakeland, FL 33815, USA",Driveway Repair,(813) 789-4723,https://www.hernandezpaversllc.us/?page=about-us,info@hernandezpaversllc.us,5,4,ChIJ___76ZXPwogR4iA1JQIw4ro
Reynolds Pavers,"2910 Asherwoods Rd, Lakeland, FL 33811, USA",Driveway Repair,(863) 944-3617,https://www.reynoldspavers.com/,ryan@reynoldspavers.com,5,11,ChIJRzcVciU73YgRsMejxCnPmCM
Gulf Coast Brick Pavers Inc.,"4253 Hamilton Rd, Lakeland, FL 33811, USA",Driveway Repair,(863) 656-6338,http://gulfcoastbrickpaversinc.com/,,4.8,91,ChIJm66Chlo33YgRuKis0vYdDqo
Central Florida Asphalt LLC,"4230 New Tampa Hwy, Lakeland, FL 33815, USA",Driveway Repair,(863) 608-2396,http://www.centralfloridaasphalt.com/,,4.4,20,ChIJk9JwgUc43YgRUcXprfb5EMM
A1 Earthworks LLC,"1344 Edgewater Beach Dr, Lakeland, FL 33805, USA",Driveway Repair,(863) 532-7848,http://www.a1earth.land/,5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com,4.8,61,ChIJIZShqRvdJ2sRMAQXRS_nbBY
Elite Insulation LLC,"1631 Mann Rd, Lakeland, FL 33810, USA",Insulation Contractor,(863) 651-5890,http://eliteinsulationcfl.com/,,4.9,80,ChIJuRnxG577XqER8-7TGDwDkhM
Polar Attic Insulation,"304 E Pine St STE 211, Lakeland, FL 33801, USA",Insulation Contractor,(863) 210-9626,http://polaratticsprayfoam.com/,sales@polarattic.com,4.8,216,ChIJdT0ci9EU3YgR7QA5uaJye0E
Insulflo Energy Services,"3828 Knights Station Rd, Lakeland, FL 33810, USA",Insulation Contractor,(863) 251-2991,https://insulflo.com/,,4.9,68,ChIJY_JJwZ5AP0MRQ8cycpSpjcs
Spray Pro Insulation,"4246 Holden Rd, Lakeland, FL 33811, USA",Insulation Contractor,(863) 899-6545,https://sprayprofoam.com/,developers@jromer.com,4.8,53,ChIJc-OzTrQ43YgRibeMRGQk3GQ
"All Florida Attic Solutions, LLC","963 Krenson Woods Rd, Lakeland, FL 33813, USA",Insulation Contractor,(863) 600-3121,http://floridaatticsolutions.com/,flatticsolutionsllc@gmail.com,5,136,ChIJh2yavHc73YgR8J0SWQvdvig
Combee Insulation Co Inc,"3802 N Combee Rd, Lakeland, FL 33805, USA",Insulation Contractor,(863) 682-5783,https://combeeinsulation.com/?utm_source=google&utm_medium=organic&utm_campaign=listings,,3.9,67,ChIJE61eGVlA3YgRKZRciEmTAM0
Polk County Insulation,"308 Grimes Dr, Auburndale, FL 33823, USA",Insulation Contractor,(863) 293-2622,https://polkcountyinsulation.com/,pmandish@tampabay.rr.com,4.5,64,ChIJAVMC4a5r3YgRI3dIHvrSG-M
"Aartic Insulation,LLC","1604 Stephanie Ln, Lakeland, FL 33813, USA",Insulation Contractor,(863) 644-7283,,,5,3,ChIJQ7RP3KA-3YgRGSCtTK1DoH0
Pro Insulation Services llc.,"4526 Shepherd Rd, Mulberry, FL 33860, USA",Insulation Contractor,(863) 701-6833,https://www.proinsulationservices.net/,c183baa23371454f99f417f6616b724d@sentry.wixpress.com,5,1,ChIJE5r2z1c73YgRAdXcgPguX1E
Foam It Experts,"122 E Main St #168, Lakeland, FL 33801, USA",Insulation Contractor,(863) 943-4119,https://sprayfoamit.net/,5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com,5,1,ChIJq7FgmLAQOWARcPYmcvsH0zU
Polk Attic Insulation,"1925 Thornhill Rd Suite 2009, Auburndale, FL 33823, USA",Insulation Contractor,(863) 875-8501,http://www.polkatticinsulation.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-Auburndale-FL,katina@polkairinc.com,4.3,12,ChIJa83LjMkV3YgR-RpAKuVigmw
Greenstar Panels,"1704 S Combee Rd, Lakeland, FL 33801, USA",Insulation Contractor,(813) 860-8495,http://greenstarpanels.com/,,4.2,42,ChIJUVB_D6k_3YgRBIXPZrErCZc
Liveline foam,"4260 Olinger Farm Rd, Lakeland, FL 33810, USA",Insulation Contractor,(863) 899-5962,http://livelinefoam.com/,,5,1,ChIJj4sS6_1H3YgR8ytuEI5iYTw
iFOAM Insulation,"1212 N 39th St #408, Tampa, FL 33605, USA",Insulation Contractor,(813) 742-6250,https://www.ifoam.com/tampa-fl,help@ifoam.com,5,61,ChIJKVckhVnFwogRzbPEvRDlJZM
Red Bug Solar Solutions,"111 Florida Ave S, Lakeland, FL 33815, USA",Solar Panel Installation,(863) 563-2134,https://www.solar-lakeland.com/,,4.9,104,ChIJCVo_oLg53YgRci89h5qTmJM
Solar Panel Professionals,"3260 Sanoma Dr, Lakeland, FL 33811, USA",Solar Panel Installation,(863) 624-3358,,,4.7,12,ChIJGaYKovo73YgRyEFe664zMGM
Solar Optimum Florida,"3810 Drane Field Rd Bays 1-2, Lakeland, FL 33811, USA",Solar Panel Installation,(800) 552-9970,https://solaroptimum.com/,info@solaroptimum.com,5,6,ChIJe-7kc-453YgRnxDxNGy4oas
Ori Energy,"820 Creative Dr #10, Lakeland, FL 33813, USA",Solar Panel Installation,(863) 509-5409,https://www.ori-energy.com/,5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com,4.9,66,ChIJ7yzbB4A73YgRRAKhMLQzQ7k
Better Earth Solar,"3850 Anchuca Dr, Lakeland, FL 33811, USA",Solar Panel Installation,(888) 373-9379,https://betterearth.solar/,info@betterearth.solar,4.7,6,ChIJmQekvMg33YgRARc9IZ3uq3c
Solar Energy Specialist Corp,"1130 1st St S, Winter Haven, FL 33880, USA",Solar Panel Installation,(866) 407-2047,https://www.solarandenergyspecialists.com/?utm_source=google&utm_medium=gmb&utm_campaign=seo,,4.8,82,ChIJQd6GY2Fj54gROAb4l8duCgk
Stamina Solar,"1035 Florida Ave S, Lakeland, FL 33803, USA",Solar Panel Installation,(800) 868-0635,,,3.8,15,ChIJjUrRGhc53YgRCqGt8CL17n8
Trinity Solar,"3919 Air Park Dr, Lakeland, FL 33811, USA",Solar Panel Installation,(863) 430-0146,https://www.trinitysolar.com/,gosolar@trinity-solar.com,3.9,150,ChIJywhgNB5_54gRzBb9ANyrFPo
Go RV Solar,"101 US-17, Winter Haven, FL 33880, USA",Solar Panel Installation,(863) 875-2424,https://gorvsolar.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,info@gorvsolar.com,4.9,47,ChIJr_vXoqQT3YgRaUu7MBfuLJ0
Green Leaf Solar,"39252 South Ave, Zephyrhills, FL 33542, USA",Solar Panel Installation,(813) 509-9739,https://greenleafsolarpower.com/,,4.9,31,ChIJU3KYfbjxSqURtA5wB7pvcmo
AAA Solar Source Lakeland,"534 Timberlane S, Lakeland, FL 33801, USA",Solar Panel Installation,(352) 352-6771,,,0,0,ChIJ13pdtrM43YgRzhpP1DBFXSs
Florida Electric & Solar,"302 Knights Run Ave # 1150, Tampa, FL 33602, USA",Solar Panel Installation,(833) 704-7336,http://www.floridaelectricandsolar.com/,,5,800,ChIJmXBvf6PFwogRbm4KHu0DicA
PlugPV LLC,"3950 Anchuca Dr Suite 14, Lakeland, FL 33811, USA",Solar Panel Installation,(863) 250-5008,http://www.plugpv.com/,hello@plugpv.com,3.8,27,ChIJvWFo1i033YgRhqT523PQyLY
US Solar,"2732 Broadway Center Blvd, Brandon, FL 33510, USA",Solar Panel Installation,(800) 351-3430,http://joinussolar.com/,351-3430support@joinussolar.com,4.7,1923,ChIJNeddnP3FwogR7VM3iMoln6A
Lakeland Electric,"501 E Lemon St, Lakeland, FL 33801, USA",Solar Panel Installation,(863) 834-9535,https://lakelandelectric.com/contact-us,customerservice@lakelandelectric.com,2.1,678,ChIJG8w11Eo_3YgRGg-Ofr7qkHE
LRE Foundation Repair,"1115 S Main St # 101, Brooksville, FL 34601, USA",Foundation Repair,(352) 325-4686,https://lrefoundationrepair.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-brooksville,,4.8,1668,ChIJ5SM9lVID6IgRKcWO4TwZB4I
VRTX Lakeland,"500 Florida Ave S ste 404, Lakeland, FL 33801, USA",Water Damage Restoration,(863) 250-3959,https://vrtxwaterdamagerestoration.com/lakeland-fl/,,5,38,ChIJ4TpiIiM53YgR4MYCdax8xTg
United Water Restoration Group of Lakeland,"3928 Anchuca Dr, Lakeland, FL 33811, USA",Water Damage Restoration,(863) 333-9865,https://uwrglakelandfl.com/,,5,57,ChIJwUfUH3833YgRo5AwkdYMBD8
Florida Restoration Specialists LLC,"2803 Maine Ave, Lakeland, FL 33801, USA",Water Damage Restoration,(863) 588-6617,https://fldryout-191fa6ba.base44.app/,,4.2,13,ChIJJ7fij14_3YgRu-reWipcy74
PuroClean Emergency Restoration Specialists,"1404 Mercantile Ct, Plant City, FL 33563, USA",Water Damage Restoration,(813) 578-0484,https://www.puroclean.com/lakeland-fl-puroclean-emergency-restoration-specialists,apericchi@puroclean.com,4.9,226,ChIJpbTj8z453YgRTyTugf1FIGw
Paul Davis Restoration of Polk County,"3306 Waterfield Rd, Lakeland, FL 33803, USA",Water Damage Restoration,(863) 644-7373,https://polk-county.pauldavis.com/,pauldavispolkcounty@pauldavis.com,4.5,130,ChIJuXdtsWMT3YgRikaRqFOA3Vs
Urgent Restoration,"3237 US-98, Lakeland, FL 33803, USA",Water Damage Restoration,(863) 342-6329,https://urgentrestoration.com/,,4.9,68,ChIJ6VbfY4kX3YgROEiJ142k658
Rytech Restoration of Central FL,"3928 Anchuca Dr #10, Lakeland, FL 33811, USA",Water Damage Restoration,(863) 225-0808,https://central-florida.rytechinc.com/,,4.8,72,ChIJ49IAuUSe54gRO5cn-_0SCbo
Aqua Shield Recovery,"304 E Pine St, Lakeland, FL 33801, USA",Water Damage Restoration,(863) 312-4355,https://aquashieldrecovery.online/,,0,0,ChIJ287tHPQ53YgRMElLUQkaekM
MGM Recovery,"4040 Kidron Rd Suite 9, Lakeland, FL 33811, USA",Water Damage Restoration,(844) 395-2781,https://www.mgmrecovery.org/,,5,39,ChIJefu3GO3NwogRxd21Qpbxc4s
Mold Removal Solutions - Lakeland FL,"902 Florida Ave S STE 101, Lakeland, FL 33803, USA",Water Damage Restoration,(863) 400-6226,,,5,9,ChIJVdmYjDg53YgRz4h2LaR96AI
Advantage Restoration & Contracting,"607 Hitchcock St STE 105, Plant City, FL 33563, USA",Water Damage Restoration,(813) 616-5183,https://advantage-rc.com/,info@advantage-rc.com,4.9,44,ChIJFfpW8z403YgRsulbIq_2qvA
"American Restoration Contractors, LLC","4960 Lakeland Commerce Pkwy Unit 6, Lakeland, FL 33805, USA",Water Damage Restoration,(888) 272-0163,https://www.arc-florida.com/,eddie.bailey@arc-florida.com,5,16,ChIJuWQjOjZB3YgR_tXQtl-Ohs8
SERVPRO of Bartow/Lakeland Highlands,"3705 US Hwy 98 S, Lakeland, FL 33812, USA",Water Damage Restoration,(863) 510-5962,https://www.servpro.com/locations/fl/servpro-of-bartow-lakeland-highlands?utm_medium=organic&utm_source=gbp,,4.7,91,ChIJNdXDplw-3YgRlcDIZQX-x5k
On-Deck Restoration,"3702 Century Blvd #1, Lakeland, FL 33811, USA",Water Damage Restoration,(863) 510-9048,https://ondeckrestoration.com/,,4.4,45,ChIJv54Kjb053YgRtF_c7pWAKyM
LV LLC,"3363 US-17, Haines City, FL 33844, USA",Water Damage Restoration,(863) 969-9097,http://www.lvrestorellc.com/,lvrestorellc@gmail.com,5,291,ChIJDR66rbJx3YgRfPuUIizPoN0
GCS Restoration,"3829 Progress Dr, Lakeland, FL 33811, USA",Water Damage Restoration,(800) 691-2767,https://gcsrestoration.com/,,4.9,109,ChIJ6d_IeHDkFaQRTAm5fhf0miE
Coastal Mold Testing LLC,"625 Christina Lake Dr, Lakeland, FL 33813, USA",Mold Remediation,(863) 316-2584,https://www.coastalmoldtesting.com/,c183baa23371454f99f417f6616b724d@sentry.wixpress.com,5,24,ChIJAwRWtXw73YgRXolHl5LaeHo
Donaldson Environmental,"334 Longfellow Blvd, Lakeland, FL 33801, USA",Mold Remediation,(863) 401-3692,http://www.donaldsonenvironmental.com/,,5,3,ChIJR55Gd1A_3YgRQrPoafwHeHo
Advanced Certified Environmental,"1238 Valley Hill Dr Suit 101, Lakeland, FL 33813, USA",Mold Remediation,(863) 640-2841,https://advancedcertifiedenvironmental.com/,malatino13@msn.com,4.8,25,ChIJAQB1faU-3YgRdaOGB6amXM4
Joyce Automotive and Towing,"1034 E Main St, Lakeland, FL 33801, USA",Auto Repair,(863) 343-2537,http://joyceautomotive.com/,,4.6,1390,ChIJk2hVwEg_3YgRFQDS8LnLUjM
"Ajax Auto Place.com, LLC","701 Florida Ave S, Lakeland, FL 33801, USA",Auto Repair,(863) 940-9004,https://ajaxautoplace.com/,,4.8,233,ChIJWXfNj8U_3YgRD-uYyf_S1Do
First Choice Auto Solutions,"1639 W Memorial Blvd, Lakeland, FL 33815, USA",Auto Repair,(863) 225-5175,,,4.9,271,ChIJYZV4Mkk_3YgRHxmOpDx8JzQ
Carlisle's Auto Service,"324 S Lake Parker Ave, Lakeland, FL 33801, USA",Auto Repair,(863) 683-0895,,,4.6,134,ChIJb3dtmEc_3YgRptdtSiMiqzs
Thompson's Auto Clinic / AutoForm,"127 N Lake Parker Ave, Lakeland, FL 33801, USA",Auto Repair,(863) 688-8975,,,4.5,122,ChIJCc_UeUY_3YgR2W7LndxTRyo
A & D Repair Center,"1241 George Jenkins Blvd, Lakeland, FL 33815, USA",Auto Repair,(863) 682-4950,https://adrepaircenter.com/,,4.9,138,ChIJd1BEZJU43YgR2bK8OolS540
Pro Care Auto Repair,"3407 US-98, Lakeland, FL 33803, USA",Auto Repair,(863) 683-6598,http://www.procareautorepairllc.com/,procareautorepairllc@gmail.com,4.7,190,ChIJA7aQkUc_3YgR_sZM347mm38
City Garage,"entrance on Combee Rd, 1115 S Combee Rd, Lakeland, FL 33801, USA",Auto Repair,(863) 683-3000,http://www.citygaragefl.com/,c183baa23371454f99f417f6616b724d@sentry.wixpress.com,4.8,180,ChIJqecDtc043YgRyhuMTy4vA6E
American Auto Repair,"5601 US Hwy 98 N, Lakeland, FL 33809, USA",Auto Repair,(863) 940-9797,https://americanautorepair.com/,aarlakeland@gmail.com,4.7,280,ChIJhbHdzuRH3YgR8DmTDe6I1y4
Lakeland Auto Service inc.,"1323 W Memorial Blvd, Lakeland, FL 33815, USA",Auto Repair,(863) 687-9800,https://www.facebook.com/Lakelandautoservice/,,4.1,87,ChIJJSpTRJg43YgR1c1qOy8OOkk
Car Tech,"218 E Memorial Blvd, Lakeland, FL 33801, USA",Auto Repair,(863) 687-7335,https://cartechlakeland.com/,budswiser11@aol.com,4.4,63,ChIJm2NW-6w43YgR2zkYi9NKBBk
Kenny's Auto Clinic llc,"1053 E Main St, Lakeland, FL 33801, USA",Auto Repair,(863) 860-7580,,,4.9,126,ChIJqdU5n0g_3YgRrYKEKGDD4nU
DNJ Auto Repair,"2005 US-92, Lakeland, FL 33801, USA",Auto Repair,(863) 687-8748,https://dnjauto.com/,,4.6,103,ChIJY3nNbG8_3YgR7qi0HHPqYeY
The Auto Repair Guys LLC,"117 Bert St, Lakeland, FL 33805, USA",Auto Repair,(863) 365-7095,https://theautorepairguys.org/,,4.1,141,ChIJTc5HImBH3YgR8RRFtwwuho8
Hamlet Automotive in Lakeland FL,"4421 US-92 #109, Lakeland, FL 33801, USA",Auto Repair,(863) 665-2529,http://www.hamletautomotive.com/,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,5,120,ChIJjyFhuvw_3YgRVS2ZXw1Ty-4
1 Stop Auto,"3518 Waterfield Rd, Lakeland, FL 33803, USA",Auto Repair,(863) 669-9541,http://1stopauto.shop/,,4.9,84,ChIJuRdZ-PxF3YgR8_O5WSJXyp4
Superior Auto Tech,"909 N Massachusetts Ave, Lakeland, FL 33801, USA",Auto Repair,(863) 682-0977,,,4.9,45,ChIJw0jdN6043YgROr5x6lvTzIE
Gerald's Automotive - Lakeland Car Repair,"122 S Eastside Dr, Lakeland, FL 33801, USA",Auto Repair,(863) 665-3765,http://geralds-automotive.edan.io/,,4.9,99,ChIJcSnR_HU_3YgRxlrTYJWeY-k
Gibbons Auto Service,"2625 Industrial Park Dr, Lakeland, FL 33801, USA",Auto Repair,(863) 900-8363,http://gibbonsautoservice.com/,,5,116,ChIJIQHZQ64_3YgReh9lnNpiKw0
Elite Automotive,"1379 Marcum Rd, Lakeland, FL 33810, USA",Auto Repair,(863) 272-9771,https://m.facebook.com/100063695494020/,,4.7,506,ChIJhWU9k75G3YgR4MOHwEejBo8
RDS Automotive Lakeland Mechanic,"2528 E Main St, Lakeland, FL 33801, USA",Mechanic,(863) 640-3010,http://www.rdsautolakeland.com/,5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com,5,12,ChIJKV8eBus_3YgR7sUgxxF5WEo
Autosauce Auto Repair - Auto Repair Shop,"820 Creative Dr #1, Lakeland, FL 33813, USA",Mechanic,(863) 247-6345,https://www.autosaucerepair.com/,admin@autosaucerepair.com,4.9,276,ChIJH9WOcSY73YgRxwQ9CPAN-mE
Willie Automotive & Towing Service,"1605 S Combee Rd, Lakeland, FL 33801, USA",Auto Mechanic,(863) 665-0101,https://www.willieautomotiveinc.com/?utm_source=omg-gbp&utm_medium=webclick,,4.2,328,ChIJzbdatKk_3YgRinzFk8wn4p4
Eastside Auto Service,"801 N Combee Rd, Lakeland, FL 33801, USA",Auto Mechanic,(863) 665-5873,http://eastsideautolakeland.com/,tamaster57@aol.com,4.7,41,ChIJv-EYW4I_3YgRuar6RKUGs2o
Lakeland Automall,"1430 W Memorial Blvd, Lakeland, FL 33815, USA",Car Dealership,(863) 577-5030,https://www.lakelandautomall.com/,,4.6,3052,ChIJRTcPypk43YgRM9QQrM_hG-E
Lovering Auto Sales,"111 Bartow Rd, Lakeland, FL 33801, USA",Car Dealership,(863) 687-8888,http://www.loveringautosales.com/,contact@loveringautosales.com,4.8,254,ChIJhSk0bUk_3YgRDoW3sfP0XMs
OKCarz Lakeland,"1200 W Memorial Blvd, Lakeland, FL 33815, USA",Car Dealership,(863) 285-3273,http://www.okcarz.com/,,3.9,1299,ChIJXY8mS7043YgRD1xigvKN2gs
Bayside Automall,"126 S Lake Parker Ave, Lakeland, FL 33801, USA",Car Dealership,(863) 940-3350,http://www.baysideautomall.com/,,4.8,180,ChIJQ8lLW0Y_3YgRywU2xsUXyrs
Regal Used Cars Lakeland,"1105 Bartow Rd, Lakeland, FL 33801, USA",Car Dealership,(863) 824-5469,https://usedcarlakeland.com/?utm_source=google&utm_medium=organic&utm_campaign=Google_my_business&utm_content=website,leads@regalautomotivegroup.com,4.2,797,ChIJz0_gnD0_3YgRvXoqMg92PQ0
CARLANDO,"501 N Florida Ave, Lakeland, FL 33801, USA",Car Dealership,(863) 225-2444,http://www.carlando.com/,,4.6,404,ChIJ6fxwMcU_3YgR2rUy1v-jfi8
EZ AUTO Lakeland,"1612 W Memorial Blvd, Lakeland, FL 33815, USA",Car Dealership,(863) 940-9675,https://www.ezautousa.com/,,4.8,271,ChIJm19aHJo43YgRa36c4qJJKIs
Regal Automotive,"2615 Lakeland Hills Blvd, Lakeland, FL 33805, USA",Car Dealership,(863) 588-7785,https://www.regallakeland.com/,leads@regalautomotivegroup.com,4.1,969,ChIJeZ0YWa1A3YgRZUkeKKFYbeI
CarMax,"3223 US Hwy 98 N, Lakeland, FL 33805, USA",Car Dealership,(305) 714-2932,https://www.carmax.com/stores/6016?utm_source=SEO_Local&utm_medium=SEO_Local_Snack_Pack&utm_campaign=SEO_FL&utm_content=SEO_Lakeland&utm_term=SEO_6016,,4.2,407,ChIJCx8T6r5H3YgRJW6UTvlvUDU
Lakeland Chrysler Dodge Jeep RAM,"2875 Mall Hill Dr, Lakeland, FL 33810, USA",Car Dealership,(863) 617-7801,https://www.lakelanddodge.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,gsm@lakelanddodge.com,4.1,8415,ChIJ__8_fG9H3YgR3KFM3sxn0NY
Exxact Cars | Used Car Dealer | Finance | Lakeland,"1230 E Main St, Lakeland, FL 33801, USA",Car Dealership,(863) 333-5225,http://www.exxactcars.com/,,4.4,117,ChIJx1CJMGNt54gRc490XOqkOAY
King Auto Sales Of Lakeland,"529 S Combee Rd, Lakeland, FL 33801, USA",Car Dealership,(863) 333-0575,http://www.kingautosaleslakeland.com/,kingautosales01@gmail.com,4.8,214,ChIJVVXxip8_3YgRXjjHgILXVGs
Regal Lakeland,"925 Bartow Rd, Lakeland, FL 33801, USA",Car Dealership,(863) 824-5469,https://regallakeland.com/?utm_source=google&utm_medium=organic&utm_campaign=Google_my_business&utm_content=website,leads@regalautomotivegroup.com,4.1,726,ChIJT6w1Rjw_3YgR1RTdYBjGXTw
Regal Lakeland Pre-Owned North,"2615 Lakeland Hills Blvd, Lakeland, FL 33805, USA",Car Dealership,(863) 687-8000,http://www.regallakeland.com/,leads@regalautomotivegroup.com,3.8,41,ChIJQawKvXNB3YgRewUOIUg9c7Q
Joseph Motors,"3003 S Combee Rd, Lakeland, FL 33803, USA",Car Dealership,(863) 665-2800,https://www.josephmotors.com/,,4.5,176,ChIJeX6s2lU-3YgRBOYaiZ8QHsk
IDEAL WHEELS,"502 N Florida Ave, Lakeland, FL 33801, USA",Car Dealership,(863) 968-6815,http://www.myidealwheels.com/,,4.3,184,ChIJ37KLlGQ53YgRxfl3SRuBgmg
Yerton Leasing & Auto Sales,"1002 E Main St, Lakeland, FL 33801, USA",Car Dealership,(863) 688-8555,http://www.yertonautos.com/,,4.6,91,ChIJ87bmwkg_3YgRmcbzgcA4K-g
CARNUGO | Used Car Dealer |,"225 S Combee Rd, Lakeland, FL 33801, USA",Car Dealership,(863) 417-6017,http://www.carnugo.com/,,4.7,37,ChIJswmrUsw53YgRiS8f_1fGjwI
Lakeland Toyota,"2925 Mall Hill Dr, Lakeland, FL 33810, USA",Car Dealership,(863) 688-5451,https://www.lakelandtoyota.com/?y_source=1_Mzg1MTcyOTItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,4.2,14028,ChIJXY8mS7043YgRrTcCWiU4oBI
Lakeland Car Mart,"3225 Bartow Rd, Lakeland, FL 33803, USA",Car Dealership,(863) 594-1480,,,4.7,607,ChIJy-ilTwc_3YgRFiwBIAZvyCA
Murphy's Auto Sales,"110 N Lake Parker Ave, Lakeland, FL 33801, USA",Used Cars,(863) 937-9729,http://www.murphyslakeland.com/,murphysauto12@yahoo.com,4,108,ChIJD2xGbUY_3YgR24EDoQH-A18
"Warren's Auto Sales, Inc.","2405 US-92, Lakeland, FL 33801, USA",Used Cars,(863) 665-8700,http://www.warrenscarlot.com/,,4.3,124,ChIJz2HN6bE_3YgRC9e9YEu913E
DriveTime Used Cars,"1825 W Memorial Blvd, Lakeland, FL 33815, USA",Used Cars,(863) 683-0066,https://www.drivetime.com/?reg=tpa&source=local&vend=google&camn=10603&utm_content=website,,4.9,2049,ChIJJ1FxxZo43YgRkBJ1IWiTLe4
Central florida auto sales,"1921 E Memorial Blvd, Lakeland, FL 33801, USA",Used Cars,(863) 603-3635,http://www.centralfloridaautosales.net/,,4.5,41,ChIJ2c0IgW053YgRdxJuHOXdOUI
K&J Auto Sales LLC,"1406 N Combee Rd, Lakeland, FL 33801, USA",Used Cars,(863) 337-4325,http://kjautogroup.com/,,4.7,28,ChIJgQF1L2tB3YgRvYlJcO6ggvo
