name,address,category,phone,website,email,rating,total_ratings,place_id
Take The Key Car Sales,"1307 W Memorial Blvd, Lakeland, FL 33815, USA",New Cars,(863) 346-7370,https://www.takethekey.net/,,4.9,86,ChIJOy9-EzI53YgRkMxz3FEsIIk
Jeff's Auto Body,"912 W Main St, Lakeland, FL 33815, USA",Auto Body Shop,(863) 688-4646,,,4.9,57,ChIJNRm77bg43YgRl3lcZ5eGSME
Meisner Paint & Body Inc,"925 N Massachusetts Ave, Lakeland, FL 33801, USA",Auto Body Shop,(863) 687-8642,,,4.4,125,ChIJdSmUMK043YgRKg9MJ5EOTDM
Lakeland Body Shop & Collision Center,"1430 W. Memorial Blvd.`, 1500 W Memorial Blvd, Lakeland, FL 33815, USA",Auto Body Shop,(863) 583-9252,http://lakelandbodyshop.com/,bodyshop@lakelandautomall.com,4.6,66,ChIJR_xKUBQ53YgRbA9oWUoPgPY
Lakeland Collision,"2740 Industrial Park Dr, Lakeland, FL 33801, USA",Auto Body Shop,(863) 709-6320,https://lakeland-collision.com/,claims@lakeland-collision.com,4.8,64,ChIJU0oXzKg_3YgR0FzSWQ6RPCo
"Maurice's Auto Body, Inc.","2940 Drane Field Rd, Lakeland, FL 33811, USA",Auto Body Shop,(863) 647-3143,https://www.mauricesautobody.com/,,4.5,498,ChIJbc7Aepg53YgRyx88HWCQVXc
Autobody Resurrection CARSTAR,"1203 George Jenkins Blvd, Lakeland, FL 33815, USA",Auto Body Shop,(863) 688-8158,https://www.carstar.com/locations/fl/lakeland-15099/,lindsey.mackiewicz@drivenbrands.com,4.8,580,ChIJu7u2xb843YgRg2nSv2-nYzU
Pro Body Shop,"125 N Eastside Dr, Lakeland, FL 33801, USA",Auto Body Shop,(863) 665-9490,http://www.probodyshoplakeland.com/,,4.7,33,ChIJmxGNI3Y_3YgR1bbvx0-ubSg
Bernie's Body Shop,"1829 E Gary Rd, Lakeland, FL 33801, USA",Auto Body Shop,(863) 683-2954,http://berniesbodyshop.com/,c183baa23371454f99f417f6616b724d@sentry.wixpress.com,4.2,75,ChIJ592O6mg_3YgRSUabtTqu97A
Dallas Automotive Paint & Body Inc,"2915 Swindell Rd, Lakeland, FL 33805, USA",Auto Body Shop,(863) 683-8860,https://autobodylakeland.com/,dallasauto2000@aol.com,4.4,124,ChIJCTg2JXs43YgRiPkqLF_Y90o
Excel Collision By Bernie,"1025 Pisgah Pl, Lakeland, FL 33801, USA",Auto Body Shop,(863) 937-3895,,,5,114,ChIJhWgBbn4_3YgR_1Yh9xdunXA
New Age Auto Painting,"2409 US-92, Lakeland, FL 33801, USA",Auto Body Shop,(863) 940-9818,http://www.newageautopainting.com/,admin@newageautopainting.com,4.5,132,ChIJY9U9v3c_3YgRR5pRoV_hP94
Lakeland Body Shop & Collision Repair,"2920 Mall Hill Dr, Lakeland, FL 33810, USA",Auto Body Shop,(863) 603-3693,,,3.7,77,ChIJl_gdRtdH3YgR-l3CZNNjMVQ
CARSTAR Autobody Resurrection South Lakeland,"500 Commerce Dr, Lakeland, FL 33813, USA",Auto Body Shop,(863) 937-9010,https://www.carstar.com/locations/fl/lakeland-15491/,autobodyresurrection@carstarusa.com,4.9,155,ChIJh6qOtrs73YgRTTiNETr2O7g
Classic Collision,"4425 US-92, Lakeland, FL 33801, USA",Auto Body Shop,(863) 606-0100,https://classiccollision.com/locations/classic-collision-east-lakeland/,,4.6,190,ChIJi1S4BY4_3YgRnJzKW8NnszI
Joe Hudson's Collision Center,"930 Griffin Rd, Lakeland, FL 33805, USA",Auto Body Shop,(863) 688-7897,https://jhcc.com/locations/auto-body-shop-lakeland-fl-griffin/?utm_source=gmb&utm_medium=Yext&y_source=1_MjQxMzAxOTctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,tampanorth@jhcc.com,4.7,165,ChIJjbiSaERH3YgRdEF3OXywpeo
Professional Auto Body Shop,"2202 E Memorial Blvd, Lakeland, FL 33801, USA",Auto Body Shop,(863) 510-4950,,,5,11,ChIJI_atIPE_3YgR9kIQ1Mz1k_8
Caliber Collision,"2100 Griffin Rd, Lakeland, FL 33810, USA",Auto Body Shop,(863) 457-3676,https://www.caliber.com/find-a-location/lakeland?utm_source=google&utm_medium=gbp-profile&utm_campaign=webform-GBPwebsite&utm_content=&utm_term=&utm_id=0966,lakeland@calibercollision.com,4.7,384,ChIJ80CqUm8pZYgRvg-Voi3HMpA
Grand Slam Collision LLC,"2108 Old Tampa Hwy, Lakeland, FL 33815, USA",Auto Body Shop,(863) 362-7795,,,5,2,ChIJM5yEPkE53YgROL8dxopjgUY
FINAL TOUCH COLLISION LLC,"4349 US-92, Lakeland, FL 33801, USA",Auto Body Shop,(863) 280-6621,,,4.3,98,ChIJ94HFgn0T3YgRAljtx2XU3Qc
Regal Body Shop,"1025 Bartow Rd, Lakeland, FL 33801, USA",Auto Body Shop,(863) 904-1170,https://www.regallakeland.com/?utm_source=Google%20My%20Business&utm_medium=website&utm_campaign=GMB_body_shop&utm_content=website%20button,leads@regalautomotivegroup.com,4,45,ChIJhbquVDw_3YgRWtpOAJHNULQ
Douglas Collision Center,"7820 US Hwy 98 N, Lakeland, FL 33809, USA",Collision Repair,(863) 853-4246,https://douglascollision.com/,info@douglascollision.com,4.5,394,ChIJn8Wvx6JG3YgRnfRNE-tRY94
Francisco's Collision Center,"831 N Wabash Ave, Lakeland, FL 33815, USA",Collision Repair,(863) 683-2680,https://franciscos.cc/,,4.4,92,ChIJh497E4843YgRPXKBjZjInyo
Old Dixie Collision Center LLC,"Lakeland, FL 33815, USA",Collision Repair,(863) 303-6199,,,3.2,25,ChIJScre_nET3YgRsFrtCMlSOME
"5 Star C.A.R.S Auto Body, Vinyl Wraps/Printing, Window Tinting","1012 N Ruth Ave, Lakeland, FL 33805, USA",Collision Repair,(863) 838-6220,https://5starcarsinc.com/,5starcarsinc@gmail.com,4.9,69,ChIJOWEGVyA53YgR2vF7BjNz0Q4
Second Chance Tires And Wheels,"1402 E Gary Rd, Lakeland, FL 33801, USA",Tire Shop,(863) 698-7945,,,4.9,154,ChIJq8mQWEM_3YgRrcCu5mexXMo
Midnight Tires,"1014 N Brunnell Pkwy, Lakeland, FL 33805, USA",Tire Shop,(813) 606-9696,,,4.5,139,ChIJR9CIWIw23YgR9pevmU6jkYs
Wabash Tire Shop,"624 N Wabash Ave, Lakeland, FL 33815, USA",Tire Shop,(863) 210-3499,,,3.8,295,ChIJJyhvo4443YgRajB90B_S-Lo
B & L Tires,"3401 US-98, Lakeland, FL 33803, USA",Tire Shop,(863) 665-1617,https://www.bltires.com/,,4.8,566,ChIJlW5prlA-3YgR_yGzeoisk6E
Spiker's Wheels and Tires,"823 W Memorial Blvd, Lakeland, FL 33815, USA",Tire Shop,(863) 687-6385,,,4.5,309,ChIJNx7Cbbw53YgR5-MKw5eUbQM
Quick change Tire Service,"802 W Memorial Blvd, Lakeland, FL 33815, USA",Tire Shop,(863) 802-4699,,,4.3,193,ChIJP4xLbaU43YgRAisXuQAktrc
Yg Tires,"3002 S Combee Rd, Lakeland, FL 33803, USA",Tire Shop,(863) 225-5507,http://yg-tires.edan.io/,,4.5,245,ChIJqbt8zlU-3YgRgV1sYKpcsEY
A&E Tires,"805 N Combee Rd, Lakeland, FL 33801, USA",Tire Shop,(863) 816-4200,,,4.7,179,ChIJK9uW9O8_3YgROpckYoT_rvc
Ariana Tire Center,"1945 W Ariana St, Lakeland, FL 33803, USA",Tire Shop,(863) 274-4420,https://arianatirecenterllc.com/,,4.4,282,ChIJEylWFfs43YgRjW7oYjuOiFA
Wesco Tire Service,"445 N Wabash Ave, Lakeland, FL 33815, USA",Tire Shop,(863) 682-4319,,,4.6,454,ChIJMUEVWYw43YgRqkfjT5XRzIs
No Fear Mobile Tire And tire shop inc,"1011 E Main St, Lakeland, FL 33801, USA",Tire Shop,(863) 709-7420,,,4.5,217,ChIJ6Q4f2Do_3YgRIWpsgeAmCJc
Levy's Imperial Tire & Auto Service,"833 Florida Ave S, Lakeland, FL 33801, USA",Tire Shop,(863) 688-7131,,,4.8,259,ChIJ_cmNdsw43YgRmnTsNpf9A3Y
Tire Capital,"7125 US Hwy 98 N, Lakeland, FL 33809, USA",Tire Shop,(863) 815-8473,http://www.tirecapitalofflorida.com/,,3.7,353,ChIJ-7d3fMBG3YgRHr1PtcwZM2o
Cousins Tire Inc,"1941 E Main St, Lakeland, FL 33801, USA",Tire Shop,(863) 450-2459,,,4.3,408,ChIJtx7n6m4_3YgREcI0qfntYxE
Discount Tire,"6975 US Hwy 98 N, Lakeland, FL 33809, USA",Tire Shop,(863) 797-1236,https://www.discounttire.com/store/fl/lakeland/s/1923,,4.4,1067,ChIJ44Wjs8FG3YgRcEyeyFNu8yc
Tire Choice Auto Service Centers,"3102 Florida Ave S, Lakeland, FL 33803, USA",Tire Shop,(863) 644-1027,https://locations.thetirechoice.com/fl/lakeland/3102-south-florida-avenue?&utm_source=google&utm_medium=organic&utm_campaign=gbp-listing-store_1354,,4.7,909,ChIJTyBgpC053YgRsFRP_MAmOxk
Callaghan Tire,"3035 E Main St, Lakeland, FL 33801, USA",Tire Shop,(863) 665-9336,https://callaghantire.com/,,4.6,73,ChIJeZrcI5o_3YgRSDdNxlYK64o
Tire Choice Auto Service Centers,"4304 Florida Ave S, Lakeland, FL 33813, USA",Tire Shop,(863) 646-8518,https://locations.thetirechoice.com/fl/lakeland/4304-south-florida-avenue?&utm_source=google&utm_medium=organic&utm_campaign=gbp-listing-store_1389,,4.5,434,ChIJbduGfUw53YgRuZroJEqMgnM
Left Lane Auto & Tire,"1304 Florida Ave S, Lakeland, FL 33803, USA",Tire Shop,(863) 937-3025,,,4.7,231,ChIJS1ASKy053YgRkRRQs_DemGE
The Tire Spot of Central Florida,"8215 US Hwy 98 N, Lakeland, FL 33809, USA",Tire Shop,(863) 409-7556,https://the-tire-spot-of-central-florida.square.site/,,4.8,59,ChIJxxRE8l1H3YgRUcrDv0rux60
Mavis Tires & Brakes,"5325 N Socrum Loop Rd, Lakeland, FL 33809, USA",Tire Repair,(863) 450-1013,https://www.mavis.com/locations/lakeland-socrum-loop-fl/?utm_source=yext&utm_medium=organic&utm_campaign=gmb&stnum=2169,esupport1@mavistire.com,4.9,553,ChIJ1_NfNitB3YgRHRXVbeh4Lvc
"RNR Tire Express (Lakeland, FL)","5220 US Hwy 98 N, Lakeland, FL 33809, USA",Tire Repair,(863) 940-0449,https://rnrtires.com/location/lakeland-fl/,,4.9,929,ChIJGSCSG5FH3YgRYGOkt3-rxqo
tigers tires and brakes,"510 S Wabash Ave, Lakeland, FL 33815, USA",Tire Repair,(863) 274-4021,,,5,2,ChIJtzrN4mc53YgRXOziK030ulI
Tire Choice Auto Service Centers,"5020 US Hwy 98 N, Lakeland, FL 33809, USA",Tire Repair,(863) 858-4477,https://locations.thetirechoice.com/fl/lakeland/5020-us-hwy-98-north?&utm_source=google&utm_medium=organic&utm_campaign=gbp-listing-store_1390,,4.6,798,ChIJF1ID6iFH3YgRNilSmxCLuvM
Lakeland Wrecker,"2915 Swindell Rd, Lakeland, FL 33805, USA",Towing Service,(863) 660-2016,https://lakelandwrecker.com/,lakelandwrecker@gmail.com,4.8,375,ChIJCTg2JXs43YgR2iMteEZDciU
Fl Fair Towing,"2118 Elizabeth St, Lakeland, FL 33815, USA",Towing Service,(863) 600-7083,https://www.flfairtowing.net/,,5,28,ChIJZVSRfW96RAIRe2sgCm93hU8
ARC Towing Service,"1225 George Jenkins Blvd, Lakeland, FL 33815, USA",Towing Service,(863) 683-2800,http://www.arctowingservice.com/,impallari@gmail.com,4.3,89,ChIJw3RED7843YgRBaGTRmuhAY0
Millennium Towing At Lakeland Inc,"3115 Morgan Combee Rd, Lakeland, FL 33801, USA",Towing Service,(863) 450-6717,https://millenniumtowing863.com/?utm_source=omg-gbp&utm_medium=webclick,millenniumtowing863@gmail.com,4.5,90,ChIJVVVVVUg_3YgRgvvdJJGF-G0
Big Dog Towing And Repair LLC,"908 W Main St, Lakeland, FL 33815, USA",Towing Service,(863) 303-7115,,,5,25,ChIJ98nN2Lk53YgRY2NAFbnHcwE
Mission Towing And Recovery,"1725 George Jenkins Blvd Suite A, Lakeland, FL 33815, USA",Towing Service,(863) 668-8424,https://mission-towing.com/?utm_source=gbp&utm_medium=organic&utm_campaign=GoogleBusinessProfile,,4.3,76,ChIJV3dPyL853YgRYxanjyUV7oo
"Stepp's Towing Service, Inc.","2000 W Memorial Blvd, Lakeland, FL 33815, USA",Towing Service,(863) 682-4169,http://www.steppstowing.com/,,3.7,117,ChIJIbinZoU43YgRqGgJFmSwh18
"Webb's Towing & Recovery Services, LLC","3025 E Main St, Lakeland, FL 33801, USA",Towing Service,(863) 687-0304,https://webbs.com/,info@webbs.com,4.2,34,ChIJ_TMItFk_3YgRx9QcTeJaXlY
CASTILLO TOWING LLC,"705 S Wabash Ave, Lakeland, FL 33815, USA",Towing Service,(863) 800-7397,http://www.castillotowingllc.com/,castillotowing24@gmail.com,5,87,ChIJ2SRJuik-UKURFP2wN66Gr2A
Lakeland Car Towing & Roadside Assistance,"233 Sunset Blvd, Polk City, FL 33868, USA",Towing Service,(863) 576-7074,https://lakeland-car-towing-roadside-assistance.ueniweb.com/?utm_campaign=gmb,,5,99,ChIJhXcjIPpp3YgRrn-wGZda7Uo
Turbo Towing LLC,"943 Saddlewood Blvd, Lakeland, FL 33809, USA",Towing Service,(863) 308-6410,https://www.turbotowingllc.com/,turbotowingllc@gmail.com,5,111,ChIJp9mD0LdH3YgRKpSiGDdoW2M
Berlanga Towing,"1218 Olive St, Lakeland, FL 33815, USA",Towing Service,(813) 648-0595,https://berlangatowing.com/?utm_source=omg-gbp&utm_medium=webclick,berlangatowing@gmail.com,4.6,98,ChIJezsX4fM53YgRbliBYRgSsos
JT's Towing & Wrecker Service,"3421 Recker Hwy, Winter Haven, FL 33880, USA",Towing Service,(863) 307-1413,http://www.jtswrecker.com/,,4.9,468,ChIJjwA_hmUT3YgRi9ORa0RqWRA
Epic Towing,"234 E Lake Ave, Auburndale, FL 33823, USA",Towing Service,(863) 877-7410,,,4.8,351,ChIJ89X4zVgT3YgR-WTJsGu-f_o
Shirah’s Towing,"1536 Arlington Rd, Lakeland, FL 33805, USA",Towing Service,(863) 687-0630,,,4.4,7,ChIJ1Ve8DVBH3YgRk-eSFm0VLwU
Team Road Services LLC,"1604 Olive St, Lakeland, FL 33815, USA",Roadside Assistance,(352) 233-3869,http://www.lakelandtruckrepair.com/,,4.7,29,ChIJI4cy2zB53YgR4ivHxhXi3NA
Tri County Truck and Trailer Repair Inc,"2810 E Main St, Lakeland, FL 33801, USA",Roadside Assistance,(863) 409-1402,https://tctruckandtrailer.com/?y_source=1_NzUxMDUzMTEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,central@tctruckandtrailer.com,4.5,247,ChIJ-ceBDyeD3YgR6PAv5dAGoBk
Total Package Car Wash,"2820 US Hwy 98 N, Lakeland, FL 33805, USA",Car Wash,(863) 431-8489,http://www.totalpackagecarwash.com/,,4.7,1616,ChIJZYYgSrRH3YgRdwkoChYmCMk
Waters Car Wash,"3635 Lakeland Highlands Rd, Lakeland, FL 33803, USA",Car Wash,(561) 556-9274,https://www.waterscarwash.com/,,4.7,1289,ChIJh1ltsXk_3YgREYI0bn6Z2iU
TNT Car Wash South,"3425 Cleveland Heights Blvd, Lakeland, FL 33803, USA",Car Wash,(863) 999-2839,http://tntcarwash.net/,,4.2,239,ChIJ4VHyN8w-3YgRKZSg9RyXKFQ
Archie's Car Wash,"1605 W Memorial Blvd, Lakeland, FL 33815, USA",Car Wash,(863) 660-1165,,,4.4,117,ChIJTfgjipk43YgR7I0PTRL30Ms
Express Wash on Florida,"5430 Florida Ave S, Lakeland, FL 33813, USA",Car Wash,(863) 336-5600,https://www.expresswashcarwash.com/,,4.5,421,ChIJrURM3Eo73YgR1j9o2lnAtcg
Mister Car Wash,"5735 US Hwy 98 N, Lakeland, FL 33809, USA",Car Wash,(863) 213-0813,https://mistercarwash.com/store/hwy-98-n/?utm_source=google&utm_medium=organic&utm_campaign=gbp,help@mistercarwash.com,3.9,155,ChIJfwlRH7lH3YgRzu86lpV4LVk
Washed Up Lakeland,"4970 Dave Robbins Wy, Lakeland, FL 33812, USA",Car Wash,(863) 816-5521,https://www.washedupflorida.com/car-wash-lakeland-fl,,4.9,308,ChIJ_W8K0mE_3YgRzg4MY2D9GF4
Mister Car Wash,"3115 US-98, Lakeland, FL 33803, USA",Car Wash,(863) 247-2122,https://mistercarwash.com/store/bartow-road/?utm_source=google&utm_medium=organic&utm_campaign=gbp,help@mistercarwash.com,4.3,268,ChIJUwi5ilA_3YgRk_S71fYIKAA
Mister Car Wash,"5031 Florida Ave S, Lakeland, FL 33813, USA",Car Wash,(863) 644-1456,https://mistercarwash.com/store/miriam/?utm_source=google&utm_medium=organic&utm_campaign=gbp,help@mistercarwash.com,3.5,1055,ChIJWSqLq1c53YgR5QuN4qIgEAw
South Combee Car Wash,"911 S Combee Rd, Lakeland, FL 33801, USA",Car Wash,,,,2.6,57,ChIJO-ECwqA_3YgRzVNgUiu5xyQ
TNT Car Wash North,"5415 US Hwy 98 N, Lakeland, FL 33809, USA",Car Wash,(863) 999-2839,http://tntcarwash.net/,,4.3,536,ChIJsQQJmt9G3YgRvVNMeYPsKNY
Imperial Car Wash,"3907 Florida Ave S, Lakeland, FL 33813, USA",Car Wash,(800) 289-0867,https://www.imperialwashstorage.com/,,2.8,18,ChIJBSpCoN453YgRkBVGn1XA5qk
Clean Machine Car Wash,"6051 Florida Ave S, Lakeland, FL 33813, USA",Car Wash,(888) 871-2812,,,4,796,ChIJH_nhdew73YgRNeFao5-0DJw
Auto Shine Car Wash,"6380 US Hwy 98 N, Lakeland, FL 33809, USA",Car Wash,(863) 546-8335,,,3.9,171,ChIJXaY6vsJG3YgRZP97xCYztrQ
The Oasis Auto Spa - Courtesy of THE CHE55 CLUB,"3151 Bartow Rd, Lakeland, FL 33803, USA",Car Wash,(305) 440-5237,https://che55club.com/,,5,2,ChIJi4etlqw_3YgRW4XlY89ZSoQ
Mister Car Wash,"6051 Florida Ave S, Lakeland, FL 33813, USA",Car Wash,(863) 213-0542,https://mistercarwash.com/store/florida-ave-s/?utm_source=google&utm_medium=organic&utm_campaign=gbp,help@mistercarwash.com,3.6,70,ChIJVZiywKQ73YgRO25xDoDmk0I
Total Car Wash,"US Hwy 98 S, Lakeland, FL 33812, USA",Car Wash,(863) 816-5521,,,3.9,109,ChIJ1xhhkgE_3YgR5YReTjcOC70
Soft Touch Car Wash,"E Edgewood Dr, Lakeland, FL 33803, USA",Car Wash,,,,3.8,5,ChIJs9IYeyw53YgRyPij1SoBFGc
Hands On Car Wash & Detail LLC.,"4375 Lakeland Pk Dr, Lakeland, FL 33809, USA",Car Wash,(863) 804-7627,,,4.9,40,ChIJ58vhrm873YgRqFcVTI4gOLA
Rovick Auto Detailing,"337 US-98, Lakeland, FL 33801, USA",Car Wash,(305) 407-0178,,,5,5,ChIJKT9QOXI_3YgRimSL0Jjs2vA
Michael's Auto Detailing,"4128 Holden Rd, Lakeland, FL 33811, USA",Auto Detailing,(863) 860-1698,https://michaelsautodetail.com/,chaselucas48@gmail.com,4.9,119,ChIJXVKLV0Q_3YgR4JbjpMWVhug
High Ticket Detailing Services,"3903 Industry Blvd #1, Lakeland, FL 33811, USA",Auto Detailing,(863) 345-9343,https://htdetailingservices.com/,bcerdonio4@gmail.com,4.9,208,ChIJ3YlSbR3CnasRpOnanjvGjpM
Lakeland Auto Studio,"140 N Gary Rd, Lakeland, FL 33801, USA",Auto Detailing,(863) 789-5277,https://lakelandautostudio.com/,lakelandautostudio+contactus@gmail.com,5,13,ChIJk1Dayy15PacRwOaohElTNvg
"Lakeland Ceramic Coating - Auto Detailing, Car Wash and Cleaning","5517 US Hwy 98 N, Lakeland, FL 33809, USA",Auto Detailing,(407) 702-4303,https://www.lakelandceramiccoating.com/?utm_source=GBP&utm_medium=Click&utm_campaign=organic,,4.9,94,ChIJW4dM3rlH3YgRRQ57Yl73H58
Exotic Car Services - Lakeland,"517 N Massachusetts Ave, Lakeland, FL 33801, USA",Auto Detailing,(863) 808-3101,https://exoticcarservicesinc.com/,,4.8,357,ChIJJUrsbeA53YgRwZLBvvCV330
GLASIGauto LLC,"4457 Holden Rd, Lakeland, FL 33811, USA",Auto Detailing,(863) 370-5470,https://glasigdetailing.com/,glasigauto@yahoo.com,5,43,ChIJZ3vMpMI53YgR1jLh7b9XibU
"J Pro Auto Detailing, LLC","3240 Airfield Dr E suite 101, Lakeland, FL 33811, USA",Auto Detailing,(863) 701-5874,http://jproautodetailing.com/,justin@jproautodetailing.com,4.7,15,ChIJowBRTQ1H3YgRr2LEwCCr1Kc
Detail One Lakeland,"Shepherd Rd, Lakeland, FL 33811, USA",Auto Detailing,(321) 387-4717,http://www.detailonelakeland.com/,1eeb89147c984dc6bc3ffafd9e6cd089@sentry.wixpress.com,5,17,ChIJwTC8ISQ73YgRRO-ILKhaP1E
No Limits Mobile Detailing,"5687 Water Oak Ln, Mulberry, FL 33860, USA",Auto Detailing,(656) 241-9545,,,5,67,ChIJQYXdap8IMqERFOcQB6cvi5Q
Inside Out Detailing & Window Tint,"3112 Florida Ave S, Lakeland, FL 33803, USA",Auto Detailing,(863) 802-5967,https://insideoutdetailtint.com/,insideoutdetailandtint@gmail.com,4.1,116,ChIJ6SsNly053YgRXW7lFEUqhdU
GOOD Detailing By Demetri,"715 Adams St, Lakeland, FL 33815, USA",Auto Detailing,(863) 450-5392,,,5,2,ChIJIUrYMJ853YgR8R8m6RlGcEw
TC's Mobile Detailing LLC,"4128 Holden Rd, Lakeland, FL 33811, USA",Auto Detailing,(863) 220-2977,http://www.tcsmobiledetailing.com/,rcrist1224@gmail.com,4.4,28,ChIJ5eRe6Fk_3YgRzLKFRIHZfhM
Cooks vehicle detailing,"832 N Combee Rd, Lakeland, FL 33801, USA",Auto Detailing,(863) 347-2213,,,0,0,ChIJWymcvJ2zLyMRDUd9QNolab8
Take 5 Oil Change,"5126 US Hwy 98 N, Lakeland, FL 33809, USA",Oil Change,(863) 274-2083,https://www.take5.com/locations/oil-change/florida/lakeland/30388/?utm_source=google&utm_medium=organic&utm_campaign=gbp_website,take5.shop392@take5oilchange.com,4.5,1960,ChIJY2J_NCBH3YgRINco2VoYMGA
Take 5 Oil Change,"5250 Florida Ave S, Lakeland, FL 33813, USA",Oil Change,(863) 400-5348,https://www.take5.com/locations/oil-change/florida/lakeland/30746/?utm_source=google&utm_medium=organic&utm_campaign=gbp_website,take5.shop392@take5oilchange.com,4.6,1282,ChIJiyfWZ_073YgRg8bpPb9iYAg
Take 5 Oil Change,"6059 Florida Ave S, Lakeland, FL 33813, USA",Oil Change,(863) 213-0089,https://www.take5.com/locations/oil-change/florida/lakeland/30392/?utm_source=google&utm_medium=organic&utm_campaign=gbp_website,take5.shop392@take5oilchange.com,4.4,1179,ChIJv0f00e473YgRLzvMIDap1pI
Jiffy Lube,"3365 Florida Ave S, Lakeland, FL 33803, USA",Oil Change,(863) 646-0675,https://jiffylubespecials.com/locations/florida/3365-s-florida-ave-lakeland-33803?utm_source=GMB&utm_medium=organic&utm_campaign=Map_Pack_Store_75,,4.1,1020,ChIJ6TQcSTI53YgRsdQxZ_U9Vww
Easy oil change and brakes,"2240 US-92 E, Lakeland, FL 33801, USA",Oil Change,(407) 501-1783,,,4.8,5,ChIJUTAyQHc_3YgRIigk3kg_LwI
AAMCO Transmissions & Total Car Care,"1301 W Memorial Blvd, Lakeland, FL 33815, USA",Oil Change,(863) 683-7511,https://www.lakelandaamco.com/?utm_source=G&utm_medium=local&utm_campaign=google-local,,4.4,256,ChIJKf7iaJg43YgRbnILtSms4H8
Midas,"3250 Florida Ave S, Lakeland, FL 33803, USA",Oil Change,(863) 797-4593,https://www.midas.com/store/fl/lakeland/3250-south-florida-avenue-33803?shopnum=3173&utm_source=google&utm_medium=maps&utm_campaign=google+maps&y_source=1_MTE1ODYzMzAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,4.6,750,ChIJO_DgdzI53YgRqSV2IwtxRL4
Mavis Tires & Brakes,"4516 Florida Ave S, Lakeland, FL 33813, USA",Oil Change,(863) 535-5680,https://www.mavis.com/locations/lakeland-4516-florida-ave-fl?utm_source=yext&utm_medium=organic&utm_campaign=gmb&stnum=1248,esupport1@mavistire.com,4.7,1430,ChIJPcnLgk053YgRPq1_vdg0A9A
Pep Boys Auto Service & Tires,"4405 US Hwy 98 N, Lakeland, FL 33809, USA",Oil Change,(863) 225-4185,https://www.pepboys.com/stores/fl/lakeland/4405-us-hwy-98-n?Cid=gbp_appt_AN:PB%7CPB:G%7CTT:GBP%7CCG:CONVERSION%7CCD:SERVICE,,4.4,1155,ChIJB8MQKj1H3YgRS1UtJKg8CFE
Quick Lane at Lakeland Ford,"1430 W Memorial Blvd, Lakeland, FL 33815, USA",Oil Change,(863) 577-4998,https://www.lakelandautomallford.net/,,4.2,42,ChIJRTcPypk43YgRDmcjPfEZU08
Superior Auto & Offroad,"405 S Lake Parker Ave, Lakeland, FL 33801, USA",Brake Repair,(863) 445-4596,https://superiorautooffroad.com/,,5,14,ChIJhTjHl9A_3YgR1RrW3xTVzcY
Ken's Transmissions,"4749 US-92, Lakeland, FL 33801, USA",Transmission Repair,(863) 269-6679,https://kenstransmissionfl.com/,info@kenstransmissionfl.com,5,109,ChIJBS-SCFcV3YgRbLQILFAO_W4
Danny's Transmissions,"606 N Gary Rd, Lakeland, FL 33801, USA",Transmission Repair,(863) 802-3786,,,4.5,119,ChIJNey9RkM_3YgR8ha_PNSel2U
Priced Rite Transmissions/ Big Mike,"2121 E Main St, Lakeland, FL 33801, USA",Transmission Repair,(863) 213-4276,http://pricedritetransmissons.weebly.com/,,4.3,123,ChIJrbNpaFRH3YgRReCDOrz0t8g
Corder's transmission,"8202 US Hwy 98 N, Lakeland, FL 33809, USA",Transmission Repair,(863) 660-0742,,,5,6,ChIJ4QCUKydH3YgREevcNKf385Y
Shifters Transmission LLC,"2202 Florida Ave S, Lakeland, FL 33803, USA",Transmission Repair,(863) 686-8211,,,3.7,73,ChIJdZ6ME2g53YgRoJUiJdhvQEA
123 Transmission,"2202 Old Tampa Hwy, Lakeland, FL 33815, USA",Transmission Repair,(203) 503-8793,,,3,26,ChIJt7yHzj453YgRHj56HQaX-SU
Larry's Transmission Repair,"13724 Acker Rd, Dover, FL 33527, USA",Transmission Repair,(813) 659-0080,,,4.8,91,ChIJf_JnAVnLwogRpKvkbXn--I0
D & D Transmission & General Repair,"2602 Avenue G NW, Winter Haven, FL 33880, USA",Transmission Repair,(863) 295-9333,https://www.dndtransmission.com/,,3.9,203,ChIJ3bOSiWcT3YgR_PlZzRqcSv8
Burnett Electric Motor LLC,"8141 State Rd 33 N, Lakeland, FL 33809, USA",Auto Electric,(863) 686-1309,http://www.burnettelectricmotor.com/,,4.8,26,ChIJBYWiyk4_3YgRkXJNz9mgQeY
Main Street Harrells Automotive,"2930 E Main St, Lakeland, FL 33801, USA",Auto Electric,(863) 668-8558,,,4.2,47,ChIJTQMx65s_3YgRi32zCXwzyjs
Nations Auto Glass,"5437 US Hwy 98 N, Lakeland, FL 33809, USA",Windshield Repair,(863) 899-9027,https://nationsautoglass.com/,,5,106,ChIJXZFeOCJH3YgR24VebASl-V0
Professional Auto Glass Inc.,"5526 US Hwy 98 N, Lakeland, FL 33810, USA",Windshield Repair,(863) 858-6929,http://www.professionalautoglassofcenfl.com/,,4.4,59,ChIJG3g6SN5G3YgRD6FMdaztktc
